Time (d),U234,U235,U236,U237,U238,U239,Np236,Np237,Np238,Np239,Pu238,Pu239,Pu240,Pu241,Pu242,Pu243,Am241,Am242,Am243
100.0,0.0,56.74598885166038,2.280725396693638,0.08200641111062294,9009.06580945772,0.04753507155089493,4.278801680016381e-06,0.6992763945222299,0.0023000936377209494,6.856504279981831,0.032637940816457225,183.7849543863071,3.7061881886156933,0.04396146098591131,0.0003496543595204578,3.0563613346621976e-08,0.00015012324728642295,3.944580963052142e-06,2.1121120308302124e-06
110.0,0.0,55.488482806124495,2.467680572297244,0.08185905518090676,8921.896569953245,0.04707513529063235,5.189202809854154e-06,0.7689418507630621,0.002538084999836658,6.790663551227436,0.03996133573132238,199.6502717316571,4.3891554168551075,0.056933857498753564,0.0004977941673185854,4.355716992872725e-08,0.00021335422133786976,6.146355699193978e-06,3.3073134129371624e-06
120.0,0.0,54.25884335936309,2.6479243712280462,0.08169351809822238,8835.570755840472,0.046619649246095546,6.171913559408219e-06,0.837093849444772,0.0027709311831806654,6.7263573942771675,0.04792911160759473,214.977775949591,5.117987433366,0.07202374734460218,0.0006866847334220529,6.013653281024493e-08,0.00029379981244784974,9.204654929262227e-06,4.976387860619763e-06
130.0,0.0,53.05645299012884,2.8216332925363923,0.08151841883296304,8750.08020638964,0.046168570358330496,7.222985716746159e-06,0.9037400575596436,0.002998637345979518,6.662372919381805,0.05651416132199801,229.7821872344057,5.890275859723049,0.08932890710370975,0.0009224309433220209,8.084064217930618e-08,0.0003939771680883913,1.3332109621490086e-05,7.2406752722273064e-06
140.0,0.0,51.88070792589548,2.9889796031342057,0.0813355732232939,8665.416839991061,0.04572185598587482,8.338586201830606e-06,0.9688952353570074,0.00322125031868062,6.596924613325617,0.0656898845496124,244.07849657411916,6.703689619694832,0.10893594755849055,0.0012113571495785235,1.0622793050178788e-07,0.000516479344220065,1.8768080144738892e-05,1.0237875590880901e-05
150.0,0.0,50.73101770553206,3.1501314771142668,0.08113867946340048,8581.572653063844,0.04527946389894741,9.514990898243457e-06,1.0325825541903237,0.0034388744040929524,6.532353680666408,0.07543014525103499,257.87727727446446,7.555964763954898,0.13092115623154438,0.0015599554581647774,1.3687174382713366e-07,0.0006639520832081983,2.577901038633595e-05,1.4122629478488553e-05
160.0,0.0,49.60680493518031,3.3052530734384584,0.08092693682238693,8498.539719424463,0.04484135227615459,1.0748601768962154e-05,1.094819699354168,0.0036515688862582773,6.46917643956644,0.08570952014818167,271.1906272034806,8.444912260077329,0.15535092735523712,0.0019748599974221148,1.7335806350388402e-07,0.0008390825284125042,3.465814068460342e-05,1.9066600315475247e-05
170.0,0.0,48.50750507539848,3.4545046036682896,0.08070155104578765,8416.31018973412,0.04440747970156163,1.2035939735457007e-05,1.1556224227464558,0.003859382148837789,6.406983280584528,0.09650321901503026,284.03127679780175,9.368415165370743,0.1822821467613357,0.0024628246895087307,2.1628353789730718e-07,0.0010445894891898595,4.5725241571516656e-05,2.5258533037529803e-05
180.0,0.0,48.50750507539848,3.4545046036682896,0.08070155104578765,8416.31018973412,0.04440747970156163,1.2035939735457007e-05,1.1556224227464558,0.003859382148837789,6.406983280584528,0.09650321901503026,284.03127679780175,9.368415165370743,0.1822821467613357,0.0024628246895087307,2.1628353789730718e-07,0.0010445894891898595,4.5725241571516656e-05,2.5258533037529803e-05
190.0,0.0,48.507505075289835,3.4545046036844202,0.028901008335265883,8416.310189725902,4.440847065270114e-12,1.2035938242715172e-05,1.207422843745728,0.00014606514930760457,0.3403730048247319,0.10021651438481975,290.14227447592145,9.368415165462752,0.18204023469823932,0.002462824689561373,2.1775690378772993e-17,0.0012864504024543747,4.572524157290109e-05,2.5474816576098162e-05
