Time (d),U239,U234,U235,U236,U237,U238,Np236,Np237,Np238,Np239,Pu238,Pu239,Pu240,Pu241,Pu242,Pu243,Am241,Am242,Am243
450.0,563.5201639646248,0.0,19.354552116519887,5.561855184990025,6.378318351992389e-12,5649.3206357435,7.178413320085409e-05,2.2366203166589456,7.649685809391208e-13,81527.1362105506,0.6678275154765276,17910484.7527663,659434.1727452973,31532.47489666292,1375.6467931364768,1.2162865277755874e-11,2494.1798370745555,68.23338176156943,41.42966055652477
460.0,563.5201639648037,0.0,19.354552116476516,5.5618551849627105,6.378965462175289e-12,5649.320635738007,7.17841242972391e-05,2.236620316661086,7.649685809372216e-13,81527.1362105765,0.6678275154779296,18150340.85299576,659434.1727509203,31490.627210191993,1375.6467931445356,1.216286527782713e-11,2535.917189150103,68.23338176464237,41.42966055686937
470.0,563.5201639649828,0.0,19.35455211643314,5.561855184935395,6.3794350751581095e-12,5649.320635732514,7.17841153936252e-05,2.236620316663228,7.649685809286653e-13,81527.1362106024,0.6678275154793315,18390196.95322477,659434.1727566281,31448.83506093291,1375.6467931525817,1.2162865277898272e-11,2577.597174341264,68.23338176776946,41.42966055721396
480.0,529.624450459175,0.0,6.601906904586295,5.0873155488273225,0.014807519536925669,3542.4591906817277,0.0001039984872763008,1.883131355788621,0.00641288672123706,76268.92010720103,1.1031432097584453,13422077.924804104,2353019.2748684557,179881.32782421284,12830.317300554741,1.1328736624601794,5606.847873326657,1337.4225996890918,690.5330158866436
490.0,527.3700273271689,0.0,6.455533298841148,5.209545681675788,0.014142907426489628,3508.182614866278,0.00010392098413377254,1.8611169855140772,0.006338441336973567,75946.3551450905,1.1057650418027352,13351772.444003556,2372040.6846705894,183166.32228448614,13238.551822977332,1.1689388694179759,5736.923831890763,1372.9923110993475,718.8775769461236
500.0,525.0796116579093,0.0,6.3125887023728655,5.3289124003358905,0.0134898771225858,3474.2409588445207,0.00010381688450012429,1.8387981451562359,0.006262944167099885,75618.54425787229,1.1081225484397745,13282194.03814739,2390559.4259737507,186433.24387638303,13651.87877402654,1.2054544357988854,5868.706313668256,1409.1391628108618,747.9270135565134
510.0,522.7585209462737,0.0,6.172801802106809,5.445642266372414,0.012847731192623656,3440.6275755729075,0.00010368403947088093,1.8162603451266188,0.006186687863712195,75286.25780994774,1.110193079276773,13213157.506906256,2408609.4100163137,189672.92402138017,14070.5482357015,1.242442544478465,6002.228125076207,1445.986801468057,777.7243400462609
520.0,520.4080120834852,0.0,6.036104896568052,5.55979181429671,0.012216263078050904,3407.3393024869656,0.00010352298306506681,1.793517829624467,0.006109721278808554,74949.67806241917,1.1119795803483743,13144641.02348766,2426197.6947896234,192884.6600277256,14494.40227543506,1.2798892384720513,6137.412134708165,1483.5366978853488,808.272606488756
530.0,518.0292967948876,0.0,5.902432549042686,5.67141568741824,0.0115952716802811,3374.3730157798973,0.00010333427914372177,1.770584050158727,0.0060320905526114665,74608.98073494714,1.1134852823969255,13076624.578294287,2443331.039597787,196067.84336927664,14923.278422335701,1.317780158813234,6274.17998832511,1521.7889639218836,839.5744184371024
540.0,515.6235416399461,0.0,5.771721587577812,5.78056663784458,0.010984561360693668,3341.7256304025814,0.00010311852140990139,1.7474716655480498,0.005953839113567894,74264.33500575047,1.1147137008724768,13009089.978923993,2460015.905057668,199221.95968549963,15357.009667187547,1.3561005445538576,6412.452108855444,1560.7423524815383,871.6319369241162
550.0,513.1918680122467,0.0,5.643911104981544,5.887295526481418,0.010383941940633896,3309.3941000635723,0.00010287633340867684,1.7241925419207909,0.00587500767834925,73915.9035116062,1.1156686359327823,12942020.85016982,2476258.4530988904,202346.58878146988,15795.42446245037,1.394835232764019,6552.147696394996,1600.394257512918,904.4468784623261
560.0,510.73535213949657,0.0,5.518942458823007,5.9916513230325545,0.00979322870141294,3277.3754172291005,0.00010260836852713495,1.7007577527150113,0.005795634251851402,73563.84234784955,1.1163541724432984,12875402.634019976,2492064.546963836,205441.40462787182,16238.346722259581,1.4339686585320695,6693.184728207022,1640.7407140093594,938.0205150439748
570.0,508.2550250835245,0.0,5.396759271432344,6.0936811059999,0.009212242384307807,3245.666613123072,0.0001023153099943781,1.6771775786784757,0.005715754127194671,73208.30106837401,1.1167746799771854,12809222.589657849,2507439.751207648,208506.17536099892,16685.595822426236,1.4734848549646136,6835.479958722207,1681.7763980089276,972.3536741410168
580.0,505.7534285557301,0.0,5.277226107601547,6.19349797134351,0.008640714248382196,3214.2639257645005,0.00010199547929340403,1.6534945014252185,0.005635512559215924,72849.64798203793,1.1169167056026519,12743384.255540712,2522403.59417514,211535.66108122817,17137.40218470126,1.5134042353294157,6979.122400174276,1723.5374823108361,1007.4440311950287
590.0,503.2308442869557,0.0,5.160325564998573,6.291116450982225,0.00807851616965492,3183.1648162883534,0.00010165063234613606,1.6297032411891064,0.005554891692193868,72487.9241306934,1.1167928580091708,12677914.756675879,2536955.001866908,214531.97940369844,17593.400078558232,1.5536944488987283,7123.952879859607,1765.997772578544,1043.2926714617536
600.0,500.6881951018892,0.0,5.046006635333529,6.386579139685906,0.007525483605754372,3152.3664176141847,0.00010128150000308865,1.605812278749464,0.005473920658150735,72123.26339147953,1.1164080436242791,12612805.305064421,2551098.8926788857,217495.09156240264,18053.402546568428,1.5943389673187485,7269.887523382841,1809.1486188883323,1079.8990414121672
610.0,498.12649240383155,0.0,4.934213584267936,6.479932578738848,0.006981449312642584,3121.865829900194,0.00010088863736573788,1.5818321384613199,0.005392635563224265,71755.81246752787,1.11576589701045,12548041.576700246,2564841.1123827496,220424.61435006873,18517.253818363995,1.6353240222028707,7416.8561466469655,1852.9836964202839,1117.2619102479127
620.0,495.5467137082225,0.0,4.824892352723625,6.5712219104894505,0.0064462508180170176,3091.660186031408,0.0001004726120410899,1.5577727911578132,0.0053110706185403615,71385.71315368901,1.1148702061797116,12483610.44471292,2578187.311450813,223320.22173946645,18984.79659779932,1.6766357098143938,7564.788600273603,1897.495632057849,1155.3795830237607
630.0,492.94980264263944,0.0,4.717990556882744,6.660490878350224,0.005919730421310568,3061.746651619681,0.00010003400414168088,1.5336436541501939,0.005229258140213083,71013.10233653248,1.1137249125936453,12419499.979367692,2591142.94505603,226181.64488340737,19455.872062950984,1.7182599910665222,7713.614769603014,1942.6760043878473,1194.2499006476075
640.0,490.3366689467991,0.0,4.6134574881877555,6.747781826797779,0.0054017351936915675,3032.1224250036917,9.957340628557707e-05,1.509453591227821,0.005147228549344646,70638.11199434687,1.1123341111633858,12355699.448065488,2603713.2730719917,229008.67211474502,19930.31986611781,1.7601826915223655,7863.2645746940925,1988.5153437004667,1233.8702398804778
650.0,487.7081884725559,0.0,4.511244113341436,6.833135701372839,0.00489211697806378,3002.7847372489473,9.909142359637478e-05,1.4852109126581647,0.005065010372025421,70260.8691971398,1.1107020502496225,12292199.315342896,2615903.3600729303,231801.1489463747,20407.97813382082,1.8023895013949371,8013.667970324374,2035.0031319892626,1274.2375133365226
660.0,487.7032549479049,0.0,4.511244112674218,6.833135701626867,4.559590104740435e-12,3002.7847370562604,9.909061240352993e-05,1.4901030182516724,5.096448345799796e-13,70558.34420678238,1.115767031104846,25992545.22334643,2615903.3603116972,212348.70997025067,20407.978136786594,1.8043838717001623e-10,27414.403262389693,2035.0031331416085,1276.0399031068164
670.0,487.70325494763716,0.0,4.51124411266411,6.833135701630716,4.559580831640739e-12,3002.784737053341,9.909060011278034e-05,1.490103018253417,5.096448345806943e-13,70558.34420674366,1.1157670311046721,26200130.698132306,2615903.3603177685,212066.88646375554,20407.978136828577,1.8043838717038748e-10,27695.018282588488,2035.0031331716468,1276.0399031108934
680.0,487.7032549473693,0.0,4.5112441126539995,6.833135701634565,4.559571169878194e-12,3002.784737050421,9.909058782203226e-05,1.4901030182551613,5.096448345813917e-13,70558.34420670492,1.1157670311044985,26407716.172917612,2615903.360323913,211785.44116224578,20407.978136870475,1.804383871707579e-10,27975.242653340767,2035.003133202054,1276.0399031149705
690.0,487.7032549471017,0.0,4.51124411264389,6.833135701638414,4.559561119452802e-12,3002.7847370475015,9.909057553128572e-05,1.4901030182569057,5.096448345820714e-13,70558.34420666617,1.1157670311043246,26615301.647702347,2615903.3603301304,211504.37406572138,20407.97813691228,1.8043838717112757e-10,28255.076374646527,2035.0031332328292,1276.0399031190473
700.0,487.70325494683385,0.0,4.511244112633782,6.833135701642262,4.559550680364564e-12,3002.784737044582,9.90905632405407e-05,1.4901030182586503,5.096448345827341e-13,70558.34420662744,1.115767031104151,26822887.122486513,2615903.3603364215,211223.68517418238,20407.978136954,1.8043838717149652e-10,28534.51944650577,2035.0031332639721,1276.0399031231243
710.0,487.7032549465662,0.0,4.511244112623672,6.833135701646111,4.559546191079792e-12,3002.7847370416625,9.909055094979718e-05,1.4901030182603947,5.096448345832975e-13,70558.3442065887,1.1157670311039771,27030472.59727011,2615903.3603427857,210943.3698197718,20407.97813699564,1.8043838717186467e-10,28813.576696041764,2035.0031332954793,1276.0399031272011
720.0,487.70325494629833,0.0,4.511244112613562,6.83313570164996,4.559554234769221e-12,3002.784737038743,9.909053865905521e-05,1.490103018262139,5.096448345836776e-13,70558.34420654997,1.1157670311038035,27238058.072053134,2615903.360349223,210663.42315442424,20407.97813703719,1.80438387172232e-10,29092.253136734922,2035.0031333273448,1276.0399031312784
